date,runoff
19000206,80.986048
19000207,79.28704
19000208,70.792
19000209,63.995968
19000210,82.685056
19000211,118.364224
19000212,183.776032
19000213,235.595776
19000214,278.070976
19000215,311.4848
19000216,342.63328
19000217,368.1184
19000218,328.47488
19000219,257.68288
19000220,164.803776
19000221,122.611744
19000222,169.617632
19000223,205.013632
19000224,262.779904
19000225,257.68288
19000226,230.78192
19000227,214.358176
19000301,169.617632
19000302,181.22752
19000303,223.70272
19000304,252.585856
19000305,272.973952
19000306,240.409632
19000307,181.22752
19000308,129.690944
19000309,118.364224
19000310,146.114688
19000311,197.934432
19000312,221.437376
19000313,202.46512
19000314,164.803776
19000315,122.611744
19000316,107.60384
19000317,129.690944
19000318,148.380032
19000319,158.007744
19000320,134.221632
19000321,107.60384
19000322,103.639488
19000323,90.61376
19000324,80.986048
19000325,82.685056
19000326,86.649408
19000327,129.690944
19000328,158.007744
19000329,169.617632
19000330,148.380032
19000331,118.364224
19000401,136.770144
19000402,146.114688
19000403,148.380032
19000404,122.611744
19000405,112.134528
19000406,114.116704
19000407,107.60384
19000408,80.986048
19000409,69.092992
19000410,63.995968
19000411,59.46528
19000412,56.6336
19000413,74.190016
19000414,139.035488
19000415,164.803776
19000416,153.193888
19000417,129.690944
19000418,105.621664
19000419,80.986048
19000420,155.459232
19000421,188.30672
19000422,245.223488
19000423,278.070976
19000424,297.3264
19000425,260.231392
19000426,193.120576
19000427,136.770144
19000428,105.621664
19000429,80.986048
19000430,70.792
19000501,63.995968
19000502,56.6336
19000503,57.766272
19000504,53.80192
19000505,49.271232
19000506,45.590048
19000507,41.908864
19000508,39.64352
19000509,37.378176
19000510,40.776192
19000511,44.174208
19000512,49.271232
19000513,38.510848
19000514,35.112832
19000515,31.714816
19000516,30.582144
19000517,28.3168
19000518,26.051456
19000519,49.271232
19000520,63.995968
19000521,61.164288
19000522,52.102912
19000523,41.908864
19000524,37.378176
19000525,56.6336
19000526,79.28704
19000527,74.190016
19000528,56.6336
19000529,44.174208
19000530,37.378176
19000531,35.112832
19000601,32.847488
19000602,27.184128
19000603,26.051456
19000604,24.918784
19000605,23.786112
19000606,20.52968
19000607,18.547504
19000608,17.556416
19000609,18.547504
19000610,20.52968
19000611,26.051456
19000612,23.786112
19000613,18.547504
19000614,19.538592
19000615,15.57424
19000616,19.538592
19000617,31.714816
19000618,43.041536
19000619,80.986048
19000620,107.60384
19000621,72.491008
19000622,53.80192
19000623,43.041536
19000624,43.041536
19000625,53.80192
19000626,90.61376
19000627,63.995968
19000628,56.6336
19000629,41.908864
19000630,32.847488
19000701,26.051456
19000702,18.547504
19000703,20.52968
19000704,21.520768
19000705,15.57424
19000706,16.565328
19000707,12.600976
19000708,11.609888
19000709,12.600976
19000710,11.609888
19000711,9.91088
19000712,9.061376
19000713,9.91088
19000714,9.061376
19000715,8.211872
19000716,21.520768
19000717,19.538592
19000718,12.600976
19000719,9.061376
19000720,8.211872
19000721,7.362368
19000722,6.512864
19000723,6.512864
19000724,6.512864
19000725,6.512864
19000726,10.760384
19000727,15.57424
19000728,17.556416
19000729,56.6336
19000730,37.378176
19000731,29.449472
19000801,22.65344
19000802,18.547504
19000803,21.520768
19000804,23.786112
19000805,12.600976
19000806,11.609888
19000807,10.760384
19000808,8.211872
19000809,7.362368
19000810,6.512864
19000811,6.512864
19000812,6.512864
19000813,6.512864
19000814,6.512864
19000815,7.362368
19000816,9.061376
19000817,18.547504
19000818,10.760384
19000819,15.57424
19000820,12.600976
19000821,11.609888
19000822,9.91088
19000823,8.211872
19000824,7.362368
19000825,6.512864
19000826,7.362368
19000827,8.211872
19000828,6.512864
19000829,6.512864
19000830,9.91088
19000831,11.609888
19000901,13.592064
19000902,9.91088
19000903,9.061376
19000904,8.211872
19000905,6.512864
19000906,6.512864
19000907,6.512864
19000908,5.1253408
19000909,5.1253408
19000910,5.1253408
19000911,5.1253408
19000912,3.7944512
19000913,3.7944512
19000914,3.7944512
19000915,3.7944512
19000916,3.7944512
19000917,3.7944512
19000918,10.760384
19000919,15.57424
19000920,9.91088
19000921,8.211872
19000922,6.512864
19000923,6.512864
19000924,6.512864
19000925,5.1253408
19000926,5.1253408
19000927,5.1253408
19000928,5.1253408
19000929,5.1253408
19000930,5.1253408
19001001,19.963344
19001002,16.565328
19001003,17.414832
19001004,13.4787968
19001005,12.8275104
19001006,17.414832
19001007,24.7772
19001008,100.52464
19001009,137.053312
19001010,106.471168
19001011,96.560288
19001012,80.986048
19001013,67.110816
19001014,52.669248
19001015,41.05936
19001016,33.98016
