Date,runoff
2013032709,55.15876667
2013032715,60.420972
2013032721,66.16692267
2013032803,70.46163733
2013032809,72.50280667
2013032815,72.08985333
2013032821,70.296456
2013032903,67.995716
2013032909,65.50619733
2013032915,62.686316
2013032921,59.79564267
2013033003,57.07015067
2013033009,54.651424
2013033015,52.19730133
2013033021,49.73138
2013033103,47.54862667
2013033109,45.71983333
2013033115,44.30399333
2013033121,43.00614
2013040103,41.81447467
2013040109,41.11835333
2013040115,40.79978933
2013040121,40.48122533
2013040203,40.17446
2013040209,39.926688
2013040215,39.926688
2013040221,40.02107733
2013040303,40.316044
2013040309,40.988568
2013040315,42.156636
2013040321,43.17132133
2013040403,43.93823467
2013040409,44.174208
2013040415,44.174208
2013040421,43.90283867
2013040503,43.86744267
2013040509,43.77305333
2013040515,43.80844933
2013040521,45.64904133
2013040603,48.811084
2013040609,51.51297867
2013040615,53.837316
2013040621,56.45662
2013040703,60.137804
2013040709,64.314532
2013040715,69.15198533
2013040721,75.29909067
2013040803,81.64677333
2013040809,86.63760933
2013040815,88.66698
2013040821,87.75848267
2013040903,84.71442667
2013040909,80.76187333
2013040915,76.63234
2013040921,72.47920933
2013041003,68.37327333
2013041009,64.668492
2013041015,61.376664
2013041021,58.261816
2013041103,55.500928
2013041109,53.10579867
2013041115,51.12362267
2013041121,49.57799733
2013041203,48.00877467
2013041209,46.46314933
2013041215,45.77882667
2013041221,45.03551067
2013041303,44.15061067
2013041309,44.26859733
2013041315,45.50745733
2013041321,46.14458533
2013041403,45.96760533
2013041409,45.10630267
2013041415,44.16240933
2013041421,43.61967067
2013041503,43.34830133
2013041509,43.63146933
2013041515,44.563564
2013041521,45.89681333
2013041603,46.80531067
2013041609,46.92329733
2013041615,46.050196
2013041621,44.62255733
2013041703,42.98254267
2013041709,41.21274267
2013041715,39.61992267
2013041721,37.944512
2013041803,36.44608133
2013041809,35.20722133
2013041815,34.15714
2013041821,33.31943467
2013041903,32.46993067
2013041909,31.62042667
2013041915,30.84171467
2013041921,30.28717733
2013042003,30.27537867
2013042009,30.48775467
2013042015,30.13379467
